         1570699 function calls (1560596 primitive calls) in 1.750 seconds
   Ordered by: standard name
   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       64    0.000    0.000    0.000    0.000 ticker.py:559(set_useMathText)
      102    0.000    0.000    0.000    0.000 ticker.py:567(fix_minus)
       94    0.000    0.000    0.001    0.000 ticker.py:576(__call__)
        8    0.000    0.000    0.000    0.000 ticker.py:645(get_offset)
       32    0.000    0.000    0.004    0.000 ticker.py:677(set_locs)
       32    0.000    0.000    0.001    0.000 ticker.py:688(_compute_offset)
       32    0.000    0.000    0.001    0.000 ticker.py:727(_set_order_of_magnitude)
       32    0.001    0.000    0.002    0.000 ticker.py:764(_set_format)
        8    0.000    0.000    0.000    0.000 tight_layout.py:108(<genexpr>)
        4    0.000    0.000    0.510    0.128 tight_layout.py:111(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:156(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:160(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:164(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:168(<listcomp>)
        4    0.000    0.000    0.000    0.000 tight_layout.py:17(_get_left)
        3    0.000    0.000    0.000    0.000 tight_layout.py:188(<genexpr>)
        3    0.000    0.000    0.000    0.000 tight_layout.py:203(<genexpr>)
        4    0.000    0.000    0.000    0.000 tight_layout.py:21(_get_right)
        1    0.000    0.000    0.001    0.001 tight_layout.py:217(get_renderer)
        1    0.000    0.000    0.000    0.000 tight_layout.py:235(get_subplotspec_list)
        4    0.000    0.000    0.000    0.000 tight_layout.py:25(_get_bottom)
        1    0.000    0.000    0.512    0.512 tight_layout.py:267(get_tight_layout_figure)
        4    0.000    0.000    0.000    0.000 tight_layout.py:29(_get_top)
        1    0.000    0.000    0.511    0.511 tight_layout.py:33(auto_adjust_subplotpars)
        1    0.000    0.000    0.000    0.000 tight_layout.py:93(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:94(<listcomp>)
       39    0.000    0.000    0.001    0.000 traceback.py:200(extract_stack)
      117    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       39    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
      156    0.000    0.000    0.000    0.000 traceback.py:282(line)
      156    0.000    0.000    0.000    0.000 traceback.py:289(walk_stack)
       39    0.000    0.000    0.001    0.000 traceback.py:318(extract)
  672/671    0.001    0.000    0.004    0.000 transforms.py:1025(get_points)
      451    0.000    0.000    0.003    0.000 transforms.py:1236(__add__)
      670    0.001    0.000    0.002    0.000 transforms.py:126(invalidate)
        2    0.000    0.000    0.000    0.000 transforms.py:1260(_iter_break_from_left_to_right)
        6    0.000    0.000    0.000    0.000 transforms.py:1273(depth)
        1    0.000    0.000    0.000    0.000 transforms.py:1287(contains_branch)
        1    0.000    0.000    0.000    0.000 transforms.py:1307(contains_branch_seperately)
 1350/670    0.001    0.000    0.002    0.000 transforms.py:137(_invalidate_internal)
      174    0.000    0.000    0.005    0.000 transforms.py:1377(transform)
        4    0.000    0.000    0.000    0.000 transforms.py:1462(get_matrix)
      110    0.000    0.000    0.004    0.000 transforms.py:1470(transform_point)
        8    0.000    0.000    0.000    0.000 transforms.py:1483(transform_path)
        8    0.000    0.000    0.000    0.000 transforms.py:1494(transform_path_affine)
        8    0.000    0.000    0.000    0.000 transforms.py:1506(transform_path_non_affine)
        8    0.000    0.000    0.000    0.000 transforms.py:1603(__init__)
        8    0.000    0.000    0.000    0.000 transforms.py:1614(_init)
        1    0.000    0.000    0.000    0.000 transforms.py:1621(__eq__)
       16    0.000    0.000    0.000    0.000 transforms.py:1630(frozen)
       16    0.000    0.000    0.000    0.000 transforms.py:1634(_set)
      959    0.002    0.000    0.003    0.000 transforms.py:164(set_children)
        8    0.000    0.000    0.000    0.000 transforms.py:1651(set)
       83    0.000    0.000    0.000    0.000 transforms.py:1671(<lambda>)
     1745    0.001    0.000    0.002    0.000 transforms.py:1683(__init__)
       20    0.000    0.000    0.001    0.000 transforms.py:1687(__array__)
    42/41    0.000    0.000    0.001    0.000 transforms.py:1691(__eq__)
  269/265    0.000    0.000    0.001    0.000 transforms.py:1696(transform)
        8    0.000    0.000    0.000    0.000 transforms.py:1713(transform_path_affine)
      394    0.000    0.000    0.000    0.000 transforms.py:1722(get_affine)
      116    0.000    0.000    0.001    0.000 transforms.py:1748(frozen)
       64    0.000    0.000    0.000    0.000 transforms.py:1752(is_separable)
  277/273    0.000    0.000    0.001    0.000 transforms.py:1776(transform_affine)
      520    0.000    0.000    0.000    0.000 transforms.py:178(<lambda>)
       40    0.000    0.000    0.001    0.000 transforms.py:1783(transform_point)
        4    0.000    0.000    0.000    0.000 transforms.py:1802(inverted)
      765    0.001    0.000    0.002    0.000 transforms.py:1819(__init__)
      659    0.000    0.000    0.000    0.000 transforms.py:1857(get_matrix)
      141    0.001    0.000    0.002    0.000 transforms.py:1914(rotate)
      141    0.001    0.000    0.002    0.000 transforms.py:1930(rotate_deg)
      116    0.000    0.000    0.004    0.000 transforms.py:1950(rotate_deg_around)
      232    0.000    0.000    0.002    0.000 transforms.py:1962(translate)
      237    0.001    0.000    0.003    0.000 transforms.py:1976(scale)
       79    0.000    0.000    0.000    0.000 transforms.py:2043(get_matrix)
      186    0.000    0.000    0.000    0.000 transforms.py:2047(transform)
       14    0.000    0.000    0.000    0.000 transforms.py:2075(inverted)
        8    0.000    0.000    0.000    0.000 transforms.py:2093(__init__)
       62    0.000    0.000    0.000    0.000 transforms.py:2133(<lambda>)
       16    0.000    0.000    0.001    0.000 transforms.py:2137(frozen)
        8    0.000    0.000    0.000    0.000 transforms.py:2149(transform_non_affine)
       70    0.000    0.000    0.001    0.000 transforms.py:2181(get_affine)
       40    0.000    0.000    0.000    0.000 transforms.py:2208(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:2237(__eq__)
       65    0.000    0.000    0.001    0.000 transforms.py:2258(get_matrix)
       48    0.000    0.000    0.000    0.000 transforms.py:2275(blended_transform_factory)
      427    0.001    0.000    0.002    0.000 transforms.py:2299(__init__)
    40/20    0.000    0.000    0.001    0.000 transforms.py:2320(frozen)
  376/294    0.000    0.000    0.001    0.000 transforms.py:2328(_invalidate_internal)
     10/9    0.000    0.000    0.000    0.000 transforms.py:2343(__eq__)
        2    0.000    0.000    0.000    0.000 transforms.py:2350(_iter_break_from_left_to_right)
      4/2    0.000    0.000    0.000    0.000 transforms.py:2356(<lambda>)
  242/168    0.000    0.000    0.000    0.000 transforms.py:2357(<lambda>)
      174    0.000    0.000    0.004    0.000 transforms.py:2371(transform_affine)
      174    0.000    0.000    0.000    0.000 transforms.py:2375(transform_non_affine)
  262/174    0.001    0.000    0.003    0.000 transforms.py:2395(get_affine)
       40    0.000    0.000    0.000    0.000 transforms.py:2415(__init__)
       40    0.000    0.000    0.000    0.000 transforms.py:2459(get_matrix)
      491    0.001    0.000    0.003    0.000 transforms.py:2470(composite_transform_factory)
      121    0.000    0.000    0.001    0.000 transforms.py:2553(__init__)
  309/305    0.000    0.000    0.001    0.000 transforms.py:2573(get_matrix)
        4    0.000    0.000    0.000    0.000 transforms.py:2616(__init__)
       28    0.000    0.000    0.000    0.000 transforms.py:2632(get_matrix)
      178    0.000    0.000    0.001    0.000 transforms.py:2654(__init__)
      110    0.000    0.000    0.000    0.000 transforms.py:2668(get_matrix)
       26    0.000    0.000    0.000    0.000 transforms.py:276(frozen)
       70    0.001    0.000    0.001    0.000 transforms.py:2791(nonsingular)
       14    0.000    0.000    0.000    0.000 transforms.py:280(__array__)
       94    0.000    0.000    0.000    0.000 transforms.py:2867(_interval_contains_close)
        8    0.000    0.000    0.000    0.000 transforms.py:287(x0)
       12    0.000    0.000    0.000    0.000 transforms.py:297(y0)
        4    0.000    0.000    0.000    0.000 transforms.py:307(x1)
        4    0.000    0.000    0.000    0.000 transforms.py:317(y1)
        3    0.000    0.000    0.000    0.000 transforms.py:337(p1)
      304    0.000    0.000    0.006    0.000 transforms.py:347(xmin)
      328    0.000    0.000    0.002    0.000 transforms.py:352(ymin)
      304    0.000    0.000    0.002    0.000 transforms.py:357(xmax)
      332    0.000    0.000    0.002    0.000 transforms.py:362(ymax)
      135    0.000    0.000    0.000    0.000 transforms.py:377(intervalx)
      134    0.000    0.000    0.000    0.000 transforms.py:386(intervaly)
      123    0.000    0.000    0.000    0.000 transforms.py:395(width)
       71    0.000    0.000    0.000    0.000 transforms.py:401(height)
        2    0.000    0.000    0.000    0.000 transforms.py:407(size)
    83/82    0.000    0.000    0.001    0.000 transforms.py:413(bounds)
      128    0.000    0.000    0.000    0.000 transforms.py:419(extents)
        2    0.000    0.000    0.000    0.000 transforms.py:534(anchored)
        2    0.000    0.000    0.000    0.000 transforms.py:581(shrunk_to_aspect)
       70    0.001    0.000    0.001    0.000 transforms.py:671(translated)
       58    0.000    0.000    0.007    0.000 transforms.py:697(union)
       58    0.000    0.000    0.001    0.000 transforms.py:702(<listcomp>)
       58    0.000    0.000    0.001    0.000 transforms.py:703(<listcomp>)
       58    0.000    0.000    0.001    0.000 transforms.py:704(<listcomp>)
       58    0.000    0.000    0.001    0.000 transforms.py:705(<listcomp>)
       64    0.001    0.000    0.008    0.000 transforms.py:708(intersection)
      581    0.002    0.000    0.004    0.000 transforms.py:726(__init__)
      116    0.000    0.000    0.002    0.000 transforms.py:762(unit)
        4    0.000    0.000    0.000    0.000 transforms.py:770(null)
       83    0.000    0.000    0.001    0.000 transforms.py:778(from_bounds)
      211    0.000    0.000    0.002    0.000 transforms.py:788(from_extents)
     2934    0.001    0.000    0.001    0.000 transforms.py:82(__init__)
        4    0.000    0.000    0.000    0.000 transforms.py:824(update_from_path)
        3    0.000    0.000    0.000    0.000 transforms.py:860(update_from_data_xy)
        4    0.000    0.000    0.000    0.000 transforms.py:886(x0)
        4    0.000    0.000    0.000    0.000 transforms.py:891(y0)
        4    0.000    0.000    0.000    0.000 transforms.py:896(x1)
        4    0.000    0.000    0.000    0.000 transforms.py:901(y1)
       11    0.000    0.000    0.000    0.000 transforms.py:916(intervalx)
       11    0.000    0.000    0.000    0.000 transforms.py:921(intervaly)
       18    0.000    0.000    0.000    0.000 transforms.py:938(minposx)
       18    0.000    0.000    0.000    0.000 transforms.py:942(minposy)
     1442    0.000    0.000    0.000    0.000 transforms.py:946(get_points)
       12    0.000    0.000    0.001    0.000 transforms.py:964(set)
      125    0.000    0.000    0.001    0.000 transforms.py:994(__init__)
      563    0.000    0.000    0.000    0.000 type_check.py:282(iscomplexobj)
      148    0.000    0.000    0.001    0.000 units.py:122(is_numlike)
    60/30    0.000    0.000    0.001    0.000 units.py:142(get_converter)
        2    0.000    0.000    0.000    0.000 utils.py:101(<listcomp>)
        6    0.000    0.000    0.000    0.000 utils.py:120(<genexpr>)
        6    0.000    0.000    0.000    0.000 utils.py:125(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:137(extract_array)
       39    0.000    0.000    0.000    0.000 utils.py:21(has_even_axis)
        1    0.000    0.000    0.000    0.000 utils.py:214(<listcomp>)
      117    0.000    0.000    0.000    0.000 utils.py:25(<genexpr>)
        2    0.000    0.000    0.000    0.000 utils.py:32(overlap_slices)
        1    0.000    0.000    0.000    0.000 utils.py:636(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:814(_calc_bbox)
        1    0.000    0.000    0.000    0.000 utils.py:826(origin_original)
        1    0.000    0.000    0.000    0.000 utils.py:892(bbox_original)
        1    0.000    0.000    0.000    0.000 utils.py:902(bbox_cutout)
        2    0.000    0.000    0.000    0.000 utils.py:99(<listcomp>)
       18    0.000    0.000    0.000    0.000 weakref.py:44(__new__)
        2    0.000    0.000    0.000    0.000 weakref.py:51(_cb)
        1    0.000    0.000    0.000    0.000 weakref.py:73(__eq__)
        2    0.000    0.000    0.000    0.000 widgets.py:33(__init__)
     1390    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x80ffe0}
    37187    0.007    0.000    0.008    0.000 {built-in method _abc._abc_instancecheck}
    91/17    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
      195    0.000    0.000    0.000    0.000 {built-in method _ctypes.pointer}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       12    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       21    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       36    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
       25    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       26    0.000    0.000    0.000    0.000 {built-in method _tkinter._flatten}
        1    0.015    0.015    0.015    0.015 {built-in method _tkinter.create}
        4    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
  840/839    0.001    0.000    0.002    0.000 {built-in method builtins.__import__}
    36605    0.004    0.000    0.004    0.000 {built-in method builtins.abs}
      375    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      229    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      501    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       88    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
      2/1    0.000    0.000    1.750    1.750 {built-in method builtins.exec}
     6986    0.002    0.000    0.003    0.000 {built-in method builtins.getattr}
     2054    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
3354/3186    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
     6012    0.001    0.000    0.001    0.000 {built-in method builtins.id}
   100920    0.019    0.000    0.034    0.000 {built-in method builtins.isinstance}
      993    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
     1103    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
50354/49584    0.005    0.000    0.005    0.000 {built-in method builtins.len}
     1381    0.001    0.000    0.001    0.000 {built-in method builtins.max}
     2430    0.001    0.000    0.001    0.000 {built-in method builtins.min}
     1924    0.001    0.000    0.004    0.000 {built-in method builtins.next}
     4974    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       64    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
     1709    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      383    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      142    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       64    0.000    0.000    0.000    0.000 {built-in method math.floor}
       96    0.000    0.000    0.000    0.000 {built-in method math.log10}
      317    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.affine_transform}
       28    0.000    0.000    0.001    0.000 {built-in method matplotlib._path.get_path_extents}
        4    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
       52    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
     7276    0.016    0.000    0.018    0.000 {built-in method numpy.array}
        1    0.007    0.007    0.007    0.007 {built-in method numpy.bincount}
      102    0.000    0.000    0.000    0.000 {built-in method numpy.can_cast}
      224    0.001    0.000    0.001    0.000 {built-in method numpy.concatenate}
       45    0.001    0.000    0.001    0.000 {built-in method numpy.copyto}
        3    0.071    0.024    0.071    0.024 {built-in method numpy.core._multiarray_umath.interp}
       81    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      912    0.002    0.000    0.002    0.000 {built-in method numpy.dot}
      160    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
      316    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       18    0.000    0.000    0.000    0.000 {built-in method numpy.min_scalar_type}
        1    0.003    0.003    0.003    0.003 {built-in method numpy.ravel_multi_index}
       91    0.000    0.000    0.000    0.000 {built-in method numpy.result_type}
      158    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       12    0.000    0.000    0.000    0.000 {built-in method numpy.unravel_index}
        4    0.000    0.000    0.000    0.000 {built-in method numpy.where}
      909    0.004    0.000    0.004    0.000 {built-in method numpy.zeros}
       66    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       36    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
       79    0.001    0.000    0.001    0.000 {built-in method posix.stat}
      140    0.210    0.002    0.210    0.002 {built-in method scipy.ndimage._nd_image.geometric_transform}
      280    0.052    0.000    0.052    0.000 {built-in method scipy.ndimage._nd_image.spline_filter1d}
       40    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       39    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        6    0.000    0.000    0.000    0.000 {built-in method unicodedata.category}
        2    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
    11934    0.001    0.000    0.001    0.000 {function RcParams.__getitem__ at 0x7fb658949048}
        1    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       25    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
      173    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      130    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.generic' objects}
       77    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       26    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
    22866    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
      201    0.010    0.000    0.010    0.000 {method 'astype' of 'numpy.ndarray' objects}
       83    0.029    0.000    0.029    0.000 {method 'call' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       52    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       44    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
       45    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.ndarray' objects}
       24    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
     1113    0.002    0.000    0.002    0.000 {method 'copy' of 'numpy.ndarray' objects}
      288    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       55    0.008    0.000    0.008    0.000 {method 'create_filled_contour' of 'matplotlib.QuadContourGenerator' objects}
       45    0.000    0.000    0.000    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
       25    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       28    0.000    0.000    0.000    0.000 {method 'draw_glyph_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       49    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       58    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       27    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
      166    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      108    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      128    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
       83    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
      195    0.001    0.000    0.001    0.000 {method 'from_buffer' of '_ctypes.PyCArrayType' objects}
    39272    0.005    0.000    0.006    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       58    0.000    0.000    0.000    0.000 {method 'get_char_index' of 'matplotlib.ft2font.FT2Font' objects}
       44    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       30    0.012    0.000    0.012    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
       22    0.000    0.000    0.000    0.000 {method 'get_kerning' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.000    0.000 {method 'get_sfnt_table' of 'matplotlib.ft2font.FT2Font' objects}
       44    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.000    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 {method 'getint' of '_tkinter.tkapp' objects}
        2    0.000    0.000    0.000    0.000 {method 'getvar' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 {method 'globalsetvar' of '_tkinter.tkapp' objects}
       49    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
       47    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        4    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
      129    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'is_integer' of 'float' objects}
      351    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      284    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
    27520    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
      157    0.000    0.000    0.001    0.000 {method 'join' of 'str' objects}
       30    0.003    0.000    0.003    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
    38436    0.004    0.000    0.004    0.000 {method 'lower' of 'str' objects}
      402    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
      188    0.000    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
      124    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
       32    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
       36    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
      112    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
     7918    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      684    0.000    0.000    0.000    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'prod' of 'numpy.ndarray' objects}
        1    0.019    0.019    0.019    0.019 {method 'randn' of 'mtrand.RandomState' objects}
        2    0.016    0.008    0.016    0.008 {method 'random_sample' of 'mtrand.RandomState' objects}
      190    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    22457    0.164    0.000    0.164    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.generic' objects}
      149    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      558    0.001    0.000    0.001    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       43    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.generic' objects}
       70    0.005    0.000    0.005    0.000 {method 'round' of 'numpy.ndarray' objects}
       33    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       10    0.057    0.006    0.057    0.006 {method 'searchsorted' of 'numpy.ndarray' objects}
       76    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
       44    0.005    0.000    0.005    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
      102    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       14    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       31    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
   180672    0.018    0.000    0.018    0.000 {method 'startswith' of 'str' objects}
      120    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       26    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
     3019    0.001    0.000    0.017    0.000 {method 'sum' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       11    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
      706    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        3    0.005    0.002    0.005    0.002 {method 'uniform' of 'mtrand.RandomState' objects}
     1337    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
     1068    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       39    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
    96/78    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
      132    0.000    0.000    0.001    0.000 {method 'view' of 'numpy.ndarray' objects}
